,BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,SUBSET
3628,20671,00020671.txt,176,The castle of Llyr,Alexander,Lloyd,A_00038,,New York,Henry Holt & Co.,1966,k,American,,c,SENT
3631,20674,00020674.txt,516,The cool cottontail,Ball,John Dudley,A_00141,,New York,Harper & Bros.,1966,k,American,,c,PARG
3632,20675,00020675.txt,266,The cat who could read backwards,Braun,Lilian Jackson,A_00386,,New York,E.P. Dutton,1966,k,American,,c,CTRL
3637,20681,00020681.txt,106,Gascoyne,Crawford,Stanley G.,A_00781,,New York,Putnam,1966,k,American,,c,PARG
3644,20688,00020688.txt,156,The last bridge,Garfield,Brian,A_01305,,New York,McKay,1966,k,American,,c,SENT
3660,20704,00020704.txt,267,The wizard of loneliness,Nichols,John Treadwell,A_02553,,New York,Putnam,1966,k,American,,c,CTRL
3661,20705,00020705.txt,397,The seasons hereafter,Ogilvie,Elisabeth,A_02599,,New York,McGraw-Hill,1966,k,American,,c,SENT
3662,20706,00020706.txt,261,Trust,Ozick,Cynthia,A_02628,,New York,New American Library,1966,k,American,,c,NOVL
3663,20707,00020707.txt,335,Norwood,Portis,Charles,A_02779,,New York,Simon & Schuster,1966,k,American,,,SENT
3665,20709,00020709.txt,957,The crying of lot 49,Pynchon,Thomas,A_02830,,Philadelphia,Lippincott,1966,k,American,CAN,c,NOVL
3669,20713,00020713.txt,566,With a vengeance,Linington,Elizabeth,A_02086,1.0,New York,Morrow,1966,k,American,,c,PARG
3671,20715,00020715.txt,89,Bold rider,Short,Luke,A_03123,,New York,Dell,1966,k,American,,c,NOVL
3672,20716,00020716.txt,130,The by-pass control,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1966,k,American,,c,CTRL
3674,20718,00020718.txt,320,The eagle and the iron cross,Swarthout,Glendon Fred,A_03320,,New York,New American Library,1966,k,American,,c,NOVL
3675,20719,00020719.txt,83,The Fox Valley murders,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1966,k,American,,c,PARG
3679,20723,00020723.txt,124,This immortal,Zelazny,Roger,A_03756,,New York/N.Y.,. : Ace Books,1966,k,American,SCI,c,CTRL
3682,20726,00020726.txt,208,On the yard,Braly,Malcolm,A_00377,,Boston,"""Little, Brown""",1967,k,American,,c,CTRL
3684,20728,00020728.txt,287,Trout fishing in America,Brautigan,Richard,A_00387,,New York,Dell Pub. Co.,1967,k,American,,c,NOVL
3689,20733,00020733.txt,393,A bad man,Elkin,Stanley,A_01067,,New York,Random House,1967,k,American,,c,CTRL
3691,20735,00020735.txt,109,King Windom,Farris,John,A_01137,,New York,Trident Press,1967,k,American,,c,SENT
3695,20740,00020740.txt,970,Go to the widow-maker,Jones,James,A_01837,,New York,Delacorte Press,1967,k,American,,c,CTRL
3696,20741,00020741.txt,1212,The arrangement,Kazan,Elia,A_01868,,New York,Stein & Day,1967,k,American,,c,SENT
3697,20742,00020742.txt,126,The sky-liners,L'Amour,Louis,A_01970,,New York/Toronto,Bantam Booksantam Books,1967,k,American,,,PARG
3700,20745,00020745.txt,319,The fixer,Malamud,Bernard,A_02213,,London,Penguin Books in association with Chatto & Windus,1967,k,American,,c,SENT
3702,20747,00020747.txt,133,Restoree,McCaffrey,Anne,A_02292,,New York,Ballantine Books,1967,k,American,,c,SENT
3704,20749,00020749.txt,173,The journal of David Q. Little,McMichael,R. Daniel,A_02352,,N.Y.,"""New Rochelle, Arlington House""",1967,k,American,,c,CTRL
3716,20762,00020762.txt,156,The body lovers,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1967,k,American,,c,PARG
3717,20763,00020763.txt,178,The delta factor,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1967,k,American,,c,NOVL
3718,20764,00020764.txt,1951,All the little live things,Stegner,Wallace,A_03242,,New York,Viking Press,1967,k,American,,c,PARG
3721,20767,00020767.txt,109,The Pleasant Grove murders,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1967,k,American,,c,NOVL
3723,20769,00020769.txt,224,Omnivore,Anthony,Piers,A_00077,,New York,Ballantine Books,1968,k,American,,c,CTRL
3724,20771,00020771.txt,502,The cat who turned on and off,Braun,Lilian Jackson,A_00386,,New York,E.P. Dutton,1968,k,American,,c,NOVL
3725,20772,00020772.txt,136,Dagon,Chappell,Fred,A_00611,,New York,"""Harcourt, Brace & Co.""",1968,k,American,,c,CTRL
3727,20774,00020774.txt,411,Nova,Delany,Samuel R,A_00905,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1968,k,American,SCI,c,PARG
3728,20775,00020775.txt,185,Do androids dream of electric sheep?,Dick,Philip K,A_00929,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1968,k,American,SCI,c,PARG
3729,20776,00020776.txt,185,The murder league,Fish,Robert L.,A_01166,,New York,Simon & Schuster,1968,k,American,,c,SENT
3732,20779,00020779.txt,495,Vanity of Duluoz,Kerouac,Jack,A_01893,,New York/N.Y.,"""Coward-McCann, Inc.""",1968,k,American,,c,PARG
3733,20780,00020780.txt,1204,Steps,Kosinski,Jerzy,A_01950,,New York,Random House,1968,k,American,,c,SENT
3737,20784,00020784.txt,102,Swords against wizardry,Leiber,Fritz,A_02037,,New York,Ace Books,1968,k,American,,c,CTRL
3738,20785,00020785.txt,591,The instant enemy,Millar,Kenneth,A_02399,1.0,New York,Alfred A. Knopf,1968,k,American,,c,NOVL
3740,20787,00020787.txt,439,Outer dark,McCarthy,Cormac,A_02301,,New York,Random House,1968,k,American,,c,PARG
3741,20788,00020788.txt,161,Mr. Splitfoot,McCloy,Helen,A_02308,,New York,"""Dodd, Mead""",1968,k,American,,c,SENT
3746,20794,00020794.txt,598,The jackal's head,Mertz,Barbara,A_02380,2.0,New York,Meredith Press,1968,k,American,,c,NOVL
3753,20801,00020801.txt,376,Lord Malquist & Mr. Moon,Stoppard,Tom,A_03280,,New York,Alfred A. Knopf,1968,k,British,,c,CTRL
3759,20807,00020807.txt,135,The third figure,Wilcox,Collin,A_03621,,New York,"""Dodd, Mead""",1968,k,American,,c,NOVL
3764,20812,00020812.txt,1269,The gang that couldn't shoot straight,Breslin,Jimmy,A_00391,,New York,Viking Press,1969,k,American,,c,NOVL
3771,20819,00020819.txt,167,The phoenix and the mirror,Davidson,Avram,A_00855,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,,c,SENT
3775,20823,00020823.txt,184,The captors,Farris,John,A_01137,,New York,Trident Press,1969,k,American,,c,CTRL
3776,20824,00020824.txt,1001,The Poseidon Adventure,Gallico,Paul,A_01292,,New York,"""Coward, McCann & Geoghegan""",1969,k,American,,c,CTRL
3782,20830,00020830.txt,146,The lonely men,L'Amour,Louis,A_01970,,New York,Bantam Bks,1969,k,American,,,PARG
3784,20832,00020832.txt,400,Real people,Lurie,Alison,A_02150,,New York,Random House,1969,k,American,,c,NOVL
3785,20833,00020833.txt,980,The goodbye look,Millar,Kenneth,A_02399,1.0,New York,Alfred A. Knopf,1969,k,American,,c,NOVL
3787,20835,00020835.txt,117,ER,Mead,Shepherd,A_02362,,New York,Simon & Schuster,1969,k,American,,c,SENT
3802,20850,00020850.txt,597,Crime on their hands,Linington,Elizabeth,A_02086,1.0,New York,Morrow,1969,k,American,,c,CTRL
3805,20853,00020853.txt,160,The blackbird,Westlake,Donald E,A_03579,1.0,New York,Macmillan Co.,1969,k,American,,c,PARG
3809,20857,00020857.txt,114,The deadly isles,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1969,k,American,,c,SENT
3811,20859,00020859.txt,495,Somebody owes me money,Westlake,Donald E,A_03579,,New York,Random House,1969,k,American,,c,NOVL
3813,20861,00020861.txt,462,This child's gonna live,Wright,Sarah E,A_03726,,New York,Delacorte Press,1969,k,American,,c,PARG
3815,20863,00020863.txt,150,Damnation alley,Zelazny,Roger,A_03756,,New York,Putnam,1969,k,American,,c,CTRL
3819,20867,00020867.txt,449,Orn,Anthony,Piers,A_00077,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,,c,CTRL
3821,20870,00020870.txt,1371,Calico palace,Bristow,Gwen,A_00395,,New York,Crowell,1970,k,American,,c,SENT
3829,20878,00020878.txt,167,A maze of death,Dick,Philip K,A_00929,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,SCI,c,PARG
3831,20880,00020880.txt,316,Desperate characters,Fox,Paula,A_01237,,New York,"""Harcourt, Brace & Co.""",1970,k,American,,c,CTRL
3837,20887,00020887.txt,170,Lightning bug,Harington,Donald,A_01546,,New York,Delacorte Press,1970,k,American,,c,NOVL
3841,20891,00020891.txt,501,I will fear no evil,Heinlein,Robert A.,A_01615,,New York,Putnam,1970,k,American,SCI,c,PARG
3844,20894,00020894.txt,540,Ripley under ground,Highsmith,Patricia,A_01650,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,,c,SENT
3849,20899,00020899.txt,199,Galloway,L'Amour,Louis,A_01970,,New York,Bantam Books,1970,k,American,,c,NOVL
3851,20901,00020901.txt,96,Swords and deviltry,Leiber,Fritz,A_02037,,New York,Ace Books,1970,k,American,,c,CTRL
3856,20906,00020906.txt,630,Daddy was a number runner,Meriwether,Louise,A_02374,,,"""Englewood Cliffs, N.J., Prentice-Hall""",1970,k,American,,c,SENT
3857,20907,00020907.txt,868,The bluest eye,Morrison,Toni,A_02484,,New York,Henry Holt & Co.,1970,k,American,,c,PARG
3860,20910,00020910.txt,383,Dance the eagle to sleep,Piercy,Marge,A_02749,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,,c,CTRL
3861,20911,00020911.txt,106,The kissing gourami,Platt,Kin,A_02761,,New York,Random House,1970,k,American,,c,NOVL
3864,20914,00020914.txt,122,The murderer vine,Rifkin,Shepard,A_02906,,New York,"""Dodd, Mead""",1970,k,American,,c,NOVL
3877,20927,00020927.txt,693,Chicano,Vasquez,Richard,A_03467,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,,c,PARG
3878,20928,00020928.txt,693,The third life of Grange Copeland,Walker,Alice,A_03488,,New York,"""Harcourt, Brace & Co.""",1970,k,American,,c,SENT
3884,20934,00020934.txt,417,Operation Chaos,Anderson,Poul,A_00069,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1971,k,American,,c,PARG
3896,20946,00020946.txt,199,Rommel's gold,Davis,Maggie Hill,A_00869,,Philadelphia,Lippincott,1971,k,American,,c,CTRL
3901,20952,00020952.txt,2237,The autobiography of Miss Jane Pittman,Gaines,Ernest J.,A_01287,,New York,Dial Press,1971,k,American,,c,NOVL
3903,20954,00020954.txt,275,Deep cover,Garfield,Brian,A_01305,,New York,Delacorte Press,1971,k,American,,c,SENT
3904,20955,00020955.txt,1220,Death of the fox,Garrett,George,A_01310,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1971,k,American,,c,PARG
3905,20957,00020957.txt,110,Benjamin grabbed his glicken and ran,Gordon,Fred Jay,A_01407,,New York,Harper & Bros.,1971,k,American,,c,SENT
3911,20963,00020963.txt,1364,The merry month of May,Jones,James,A_01837,,New York,Delacorte Press,1971,k,American,,c,NOVL
3917,20969,00020969.txt,1694,Message from Malaga,MacInnes,Helen,A_02182,,New York,"""Harcourt, Brace & Co.""",1971,k,American,,c,SENT
3925,20978,00020978.txt,1653,Wonderland,Oates,Joyce Carol,A_02596,,New York,Vanguard Press,1971,k,American,CAN,c,PARG
3926,20979,00020979.txt,249,The deadly joke,Philips,Judson,A_02728,1.0,New York,"""Dodd, Mead""",1971,k,American,,c,PARG
3933,20986,00020986.txt,1670,Our Gang,Roth,Philip,A_02981,,New York,Random House,1971,k,American,CAN,c,NOVL
3934,20987,00020987.txt,141,Against the season,Rule,Jane,A_02991,,New York,McCall Pub. Co.,1971,k,American,,c,NOVL
3935,20988,00020988.txt,421,Whim to kill,Linington,Elizabeth,A_02086,1.0,New York,Morrow,1971,k,American,,c,CTRL
3937,20991,00020991.txt,131,An old-fashioned darling,Simmons,Charles,A_03143,,New York,"""Coward, McCann & Geoghegan""",1971,k,American,,c,CTRL
3945,20999,00020999.txt,151,No one goes there now,Walling,William,A_03500,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1971,k,American,,c,CTRL
3946,21000,00021000.txt,148,The last centennial,Warren,Patricia Nell,A_03524,,New York,Dial Press,1971,k,American,,c,SENT
3950,21004,00021004.txt,1636,The gods themselves,Asimov,Isaac,A_00095,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1972,k,American,SCI,c,PARG
3957,21012,00021012.txt,254,Mistress Devon,Coffman,Virginia,A_00685,,New York,Arbor House,1972,k,American,,c,CTRL
3975,21030,00021030.txt,182,P.S. your cat is dead!,Kirkwood,James,A_01926,,New York,Stein & Day,1972,k,American,,c,NOVL
3976,21031,00021031.txt,142,Herzl: the king,Kotker,Norman,A_01952,,New York/N.Y.,Charles Scribner's Sons,1972,k,American,,c,CTRL
3978,21033,00021033.txt,309,Deryni checkmate,Kurtz,Katherine,A_01965,,New York,Ballantine Books,1972,k,American,,c,SENT
3980,21035,00021035.txt,1967,The Stepford wives,Levin,Ira,A_02052,,New York,Random House,1972,k,American,,c,PARG
3985,21040,00021040.txt,1008,All my friends are going to be strangers,McMurtry,Larry,A_02354,,New York,Simon & Schuster,1972,k,American,,c,SENT
3995,21051,00021051.txt,2250,My name is Asher Lev,Potok,Chaim,A_02787,,New York,Alfred A. Knopf,1972,k,American,,c,NOVL
3998,21054,00021054.txt,229,The fourth angel,Rechy,John,A_02861,,New York,Viking Press,1972,k,American,,c,PARG
4003,21059,00021059.txt,199,Any minute I can split,Rossner,Judith,A_02978,,New York,McGraw-Hill,1972,k,American,,c,PARG
4006,21062,00021062.txt,279,Squaw Point,Shimer,R. H.,A_03119,,New York,Harper & Bros.,1972,k,American,,c,CTRL
4010,21066,00021066.txt,106,The erection set,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1972,k,American,,c,CTRL
4011,21067,00021067.txt,243,Plunder squad,Westlake,Donald E,A_03579,1.0,New York,Random House,1972,k,American,,c,NOVL
4015,21071,00021071.txt,456,The car thief,Weesner,Theodore,A_03550,,New York,Random House,1972,k,American,,c,NOVL
4024,21081,00021081.txt,1031,World without end: amen,Breslin,Jimmy,A_00391,,New York,Viking Press,1973,k,American,,c,CTRL
4025,21082,00021082.txt,408,Rubyfruit jungle,Brown,Rita Mae,A_00431,,,"""Plainfield, Vt. : Daughters, Inc.""",1973,k,American,,c,SENT
4028,21085,00021085.txt,317,The gaudy place,Chappell,Fred,A_00611,,New York,"""Harcourt, Brace & Co.""",1973,k,American,,c,SENT
4029,21086,00021086.txt,99,Marcella,Coffey,Marilyn,A_00683,,New York,Charterhouse,1973,k,American,,c,PARG
4032,21089,00021089.txt,386,Great Jones Street,DeLillo,Don,A_00907,,Boston,Houghton Mifflin Co.,1973,k,American,CAN,c,NOVL
4036,21094,00021094.txt,1073,Jason and Medeia,Gardner,John,A_01303,,New York,Alfred A. Knopf,1973,k,American,,c,PARG
4057,21116,00021116.txt,124,Herovit's world,Malzberg,Barry N,A_02218,,New York,Random House,1973,k,American,,c,PARG
4061,21121,00021121.txt,402,The Hephaestus plague,Page,Thomas,A_02631,,New York,Putnam,1973,k,American,,c,NOVL
4066,21126,00021126.txt,97,Small changes,Piercy,Marge,A_02749,,New York/N.Y.,. : Fawcett Crest,1973,k,American,,c,NOVL
4072,21132,00021132.txt,312,The man with the black worrybeads,Rumanes,George N,A_02992,,New York,A. Fields Books,1973,k,American,,c,SENT
4073,21133,00021133.txt,421,Embarkation,Salamanca,J. R,A_03009,,New York,Alfred A. Knopf,1973,k,American,,c,CTRL
4074,21134,00021134.txt,818,Rabbit boss,Sanchez,Thomas,A_03020,,New York,Alfred A. Knopf,1973,k,American,,c,CTRL
4085,21146,00021146.txt,3118,Burr,Vidal,Gore,A_03471,,New York,Random House,1973,k,American,CAN,c,NOVL
4088,21149,00021149.txt,1374,The oath,Wiesel,Elie,A_03619,,New York,Random House,1973,k,American,,c,PARG
4091,21152,00021152.txt,293,Man on a leash,Williams,Charles,A_03637,,New York,Putnam,1973,k,American,,c,SENT
4092,21153,00021153.txt,420,State of grace,Williams,Joy,A_03647,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1973,k,American,,c,CTRL
4096,21158,00021158.txt,143,The diary of a Catholic bishop,Carben,Edward,A_00547,,New York,Crown,1974,k,American,,c,PARG
4097,21159,00021159.txt,227,Sick and full of burning,Cherry,Kelly,A_00633,,New York,Viking Press,1974,k,American,,c,SENT
4099,21161,00021161.txt,303,The house at Sandalwood,Coffman,Virginia,A_00685,,New York,Arbor House,1974,k,American,,c,CTRL
4103,21165,00021165.txt,130,The player,Downing,Warwick,A_00989,,New York,Saturday Review Press,1974,k,American,,c,CTRL
4108,21170,00021170.txt,784,A cry of angels,Fields,Jeff,A_01160,,New York,Atheneum,1974,k,American,,c,NOVL
4115,21180,00021180.txt,2423,Something happened,Heller,Joseph,A_01617,,New York,Alfred A. Knopf,1974,k,American,,c,PARG
4117,21182,00021182.txt,551,Ripley's game,Highsmith,Patricia,A_01650,,New York,Alfred A. Knopf,1974,k,American,,c,SENT
4127,21192,00021192.txt,249,The Rhinemann exchange,Ludlum,Robert,A_02148,,New York,Dial Press,1974,k,American,,,PARG
4135,21200,00021200.txt,152,Paradise road,Milton,David Scott,A_02419,,New York,Atheneum,1974,k,American,,c,NOVL
4143,21209,00021209.txt,218,Bargain with death,Philips,Judson,A_02728,1.0,New York,"""Dodd, Mead""",1974,k,American,,c,CTRL
4144,21210,00021210.txt,752,The murders of Richard III,Mertz,Barbara,A_02380,2.0,New York,"""Dodd, Mead""",1974,k,American,,c,NOVL
4156,21223,00021223.txt,1268,Lady,Tryon,Thomas,A_03419,,New York,Alfred A. Knopf,1974,k,American,,c,NOVL
4157,21224,00021224.txt,147,The brahmin arrangement,Tully,Andrew,A_03421,,New York,"""Coward, McCann & Geoghegan""",1974,k,American,,c,PARG
4165,21232,00021232.txt,588,The monkey wrench gang,Abbey,Edward,A_00002,,Philadelphia,Lippincott,1975,k,American,,c,SENT
4172,21239,00021239.txt,153,Hollywood and LeVine,Bergman,Andrew,A_00268,,New York,Henry Holt & Co.,1975,k,American,,c,SENT
4174,21241,00021241.txt,170,Charbonneau: man of two dreams,Blevins,Winfred,A_00308,,Los Angeles,Nash Pub.,1975,k,American,,c,NOVL
4177,21244,00021244.txt,457,Ecotopia,Callenbach,Ernest,A_00524,,Calif.,Banyan Tree Books : Distributed by Bookpeople,1975,k,American,,c,NOVL
4180,21247,00021247.txt,179,Damon,Cline,C. Terry,A_00670,,New York,Putnam,1975,k,American,,c,SENT
4184,21251,00021251.txt,2973,Ragtime,Doctorow,E. L.,A_00956,,New York,Random House,1975,k,American,CAN,c,SENT
4188,21255,00021255.txt,477,A world full of strangers,Freeman,Cynthia,A_01253,,New York,Arbor House,1975,k,American,,c,CTRL
4202,21269,00021269.txt,230,The dissertation,Koster,R. M.,A_01951,,New York/N.Y.,Harper & Bros.,1975,k,American,,c,PARG
4204,21271,00021271.txt,142,Bellman and True,Lowden,Desmond,A_02136,,New York,Henry Holt & Co.,1975,k,English,,c,PARG
4216,21284,00021284.txt,210,Newton and the quasi-apple,Schmidt,Stanley,A_03048,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1975,k,American,,c,CTRL
4217,21285,00021285.txt,623,The killer angels,Shaara,Michael,A_03085,,New York,Ballantine Books,1975,k,American,,c,NOVL
4219,21287,00021287.txt,303,Country music,Smith,C. W.,A_03170,,New York,"""Farrar, Straus & Giroux""",1975,k,American,,c,CTRL
4225,21293,00021293.txt,389,Two much,Westlake,Donald E,A_03579,,New York/Philadelphia,Distributed by Lippincott,1975,k,American,,c,NOVL
4227,21295,00021295.txt,538,Disturbing the peace,Yates,Richard,A_03737,,New York,Delacorte Press/S. Lawrence,1975,k,American,,,PARG
4231,21299,00021299.txt,141,Apeland,Allen,Paul,A_00050,,New York,Viking Press,1976,k,American,,c,PARG
4238,21306,00021306.txt,846,The education of Little Tree,Carter,Asa Earl,A_00573,1.0,New York,Delacorte Press/E. Friede,1976,k,American,,c,NOVL
4241,21309,00021309.txt,454,Double honeymoon,Connell,Evan S.,A_00713,,New York,Putnam,1976,k,American,,c,SENT
4249,21318,00021318.txt,263,The fury,Farris,John,A_01137,,Chicago,Playboy Press,1976,k,American,,c,SENT
4250,21319,00021319.txt,379,A piece of my heart,Ford,Richard,A_01219,,New York,Harper & Bros.,1976,k,American,,c,PARG
4251,21320,00021320.txt,538,The widow's children,Fox,Paula,A_01237,,New York,E.P. Dutton,1976,k,American,,c,CTRL
4252,21321,00021321.txt,238,The siege of wonder,Geston,Mark S,A_01337,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1976,k,American,,c,CTRL
4255,21324,00021324.txt,392,Blue skies: no candy,Greene,Gael,A_01452,,New York,Morrow,1976,k,American,,c,SENT
4256,21325,00021325.txt,332,The hanged men,Corley,Edwin,A_00751,1.0,New York,"""Dodd, Mead""",1976,k,American,,c,CTRL
4266,21335,00021335.txt,794,To the Far Blue Mountains,L'Amour,Louis,A_01970,,New York,Saturday Review Press,1976,k,American,,c,PARG
4268,21337,00021337.txt,361,Swag,Leonard,Elmore,A_02043,,New York,Delacorte Press,1976,k,American,,c,NOVL
4275,21344,00021344.txt,424,Grandpa and Frank,Majerus,Janet,A_02210,,Philadelphia,Lippincott,1976,k,American,,c,NOVL
4278,21347,00021347.txt,156,Confess: Fletch,Mcdonald,Gregory,A_02326,,New York,Avon Books,1976,k,American,,c,CTRL
4297,21367,00021367.txt,199,The demon,Selby,Hubert,A_03078,,New York,Playboy Press,1976,k,American,,c,SENT
4309,21379,00021379.txt,2007,Slapstick,Vonnegut,Kurt,A_03478,,New York,: Delacorte Press/S. Lawrence,1976,k,American,,c,NOVL
4316,21386,00021386.txt,231,The work is innocent,Yglesias,Rafael,A_03739,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1976,k,American,,c,PARG
